666	15560	15557	15561	15561	15515	15508	
667	15558	15561	15564	15559	15518	15500	
668	15553	15566	15564	15559	15530	15527	
669	15556	15564	15564	15560	15500	15491	
670	15553	15565	15566	15562	15554	15553	
671	15559	15564	15564	15560	15520	15504	
672	15561	15560	15563	15563	15522	15521	
673	15555	15565	15564	15559	15531	15528	
674	15554	15565	15566	15566	15439	15426	
675	15561	15566	15560	15568	15494	15498	
676	15555	15558	15568	15566	15392	15369	
677	15560	15557	15563	15560	15368	15362	
678	15560	15563	15565	15561	15420	15403	
679	15562	15569	15564	15566	15302	15283	
680	15555	15569	15568	15566	15382	15378	
681	15557	15559	15569	15560	15345	15317	
682	15562	15560	15566	15567	15305	15309	
683	15558	15569	15561	15558	15333	15317	
684	15555	15568	15569	15563	15197	15187	
685	15561	15559	15561	15566	15205	15198	
686	15557	15562	15567	15559	15156	15137	
687	15554	15561	15567	15562	15084	15081	
688	15559	15562	15563	15558	15107	15095	
689	15556	15563	15565	15561	15071	15066	
690	15563	15559	15566	15563	15100	15081	
691	15557	15560	15570	15556	15132	15139	
692	15560	15563	15564	15558	15104	15100	
693	15560	15563	15564	15568	15107	15104	
694	15562	15561	15564	15560	15105	15114	
695	15559	15564	15565	15565	15054	15032	
696	15558	15565	15562	15565	15043	15045	
697	15561	15566	15568	15561	15017	15003	
698	15558	15562	15563	15564	15000	14983	
699	15564	15561	15561	15565	15018	15029	
700	15563	15563	15567	15561	15021	14996	
701	15557	15563	15565	15561	15057	15061	
702	15558	15562	15564	15558	15083	15079	
703	15560	15564	15566	15563	15117	15095	
704	15557	15564	15562	15554	15154	15167	
705	15556	15557	15565	15560	15193	15192	
706	15559	15561	15564	15564	15244	15240	
707	15563	15557	15560	15563	15250	15259	
708	15556	15562	15561	15560	15310	15302	
709	15555	15560	15563	15562	15315	15315	
710	15561	15566	15561	15561	15309	15308	
711	15558	15559	15564	15561	15334	15320	
712	15563	15568	15563	15563	15327	15329	
713	15559	15564	15559	15562	15355	15355	
714	15554	15567	15562	15562	15359	15338	
715	15562	15561	15566	15562	15384	15388	
716	15555	15563	15563	15561	15447	15447	
717	15558	15563	15562	15563	15447	15441	
718	15554	15560	15566	15562	15477	15490	
719	15559	15563	15564	15564	15487	15473	
720	15554	15561	15560	15560	15469	15471	
721	15561	15562	15566	15564	15464	15455	
722	15557	15562	15561	15560	15448	15428	
723	15563	15562	15563	15562	15420	15417	
724	15557	15563	15565	15561	15434	15418	
725	15561	15565	15565	15562	15463	15456	
726	15563	15567	15558	15560	15458	15447	
727	15553	15565	15563	15561	15502	15509	
728	15559	15561	15562	15562	15499	15491	
729	15562	15562	15566	15562	15469	15459	
730	15559	15567	15562	15559	15479	15476	
731	15562	15563	15565	15564	15395	15369	
732	15555	15563	15566	15560	15394	15397	
733	15560	15565	15567	15561	15364	15346	
734	15554	15563	15561	15557	15296	15280	
735	15558	15560	15563	15562	15378	15384	
736	15559	15561	15564	15558	15335	15313	
737	15556	15565	15567	15561	15359	15357	
738	15555	15565	15565	15561	15390	15387	
739	15559	15558	15567	15561	15326	15310	
740	15558	15563	15566	15561	15359	15361	
741	15560	15563	15567	15561	15296	15274	
742	15561	15558	15564	15562	15249	15238	
743	15558	15560	15563	15564	15266	15271	
744	15562	15568	15565	15565	15194	15162	
745	15562	15559	15562	15563	15165	15156	
746	15557	15565	15567	15564	15193	15188	
747	15556	15566	15567	15560	15127	15099	
748	15561	15566	15570	15563	15122	15118	
749	15556	15564	15563	15561	15124	15113	
750	15557	15562	15570	15560	15058	15038	
751	15559	15563	15559	15560	15104	15108	
752	15562	15562	15568	15562	15075	15046	
753	15558	15567	15560	15563	15034	15028	
754	15556	15563	15561	15562	15099	15101	
755	15560	15568	15564	15565	15020	14995	
756	15560	15565	15564	15564	15041	15044	
757	15555	15563	15564	15565	15054	15033	
758	15556	15566	15564	15561	14980	14964	
759	15558	15564	15567	15561	15045	15050	
760	15559	15568	15566	15559	15047	15026	
761	15557	15565	15563	15561	15064	15056	
762	15557	15561	15563	15556	15166	15174	
763	15558	15569	15568	15560	15172	15168	
764	15558	15568	15565	15559	15206	15205	
765	15565	15569	15566	15565	15243	15256	
766	15557	15562	15563	15560	15196	15177	
767	15557	15561	15562	15564	15191	15201	
768	15553	15565	15565	15561	15166	15160	
769	15557	15563	15565	15560	15101	15075	
770	15558	15564	15565	15565	15147	15163	
771	15557	15562	15564	15558	15160	15130	
772	15560	15561	15565	15561	15198	15201	
773	15561	15560	15556	15566	15298	15309	
774	15556	15566	15560	15561	15343	15316	
775	15562	15566	15563	15561	15430	15457	
776	15553	15565	15566	15558	15465	15451	
777	15559	15563	15563	15562	15487	15478	
778	15556	15563	15564	15557	15484	15503	
779	15560	15566	15563	15562	15479	15459	
780	15557	15564	15562	15565	15480	15493	
781	15562	15568	15566	15568	15466	15463	
782	15563	15565	15566	15562	15497	15478	
783	15557	15566	15561	15560	15468	15477	
784	15558	15567	15569	15564	15496	15487	
785	15555	15560	15563	15560	15521	15510	
786	15559	15565	15567	15562	15471	15469	
787	15557	15562	15563	15558	15520	15508	
788	15555	15565	15568	15561	15486	15474	
789	15560	15563	15564	15566	15448	15451	
790	15558	15562	15564	15560	15466	15451	
791	15559	15566	15567	15557	15401	15389	
792	15559	15562	15561	15562	15403	15399	
793	15558	15562	15566	15560	15383	15359	
794	15557	15563	15567	15566	15344	15336	
795	15557	15563	15563	15560	15370	15351	
796	15555	15561	15563	15563	15345	15326	
797	15556	15570	15566	15563	15351	15347	
798	15560	15565	15565	15563	15374	15361	
799	15560	15562	15565	15563	15352	15343	
800	15555	15564	15565	15557	15345	15347	
801	15559	15567	15564	15558	15350	15327	
802	15558	15568	15562	15566	15301	15289	
803	15562	15566	15563	15562	15270	15263	
804	15553	15566	15568	15560	15240	15214	
805	15555	15562	15564	15562	15186	15181	
806	15559	15567	15563	15560	15187	15181	
807	15557	15563	15564	15557	15172	15139	
808	15560	15566	15564	15561	15139	15136	
809	15559	15564	15561	15558	15165	15154	
810	15556	15558	15567	15560	15138	15122	
811	15556	15567	15562	15564	15135	15143	
812	15560	15567	15563	15563	15157	15133	
813	15558	15567	15564	15561	15076	15068	
814	15559	15563	15561	15562	15080	15087	
815	15562	15559	15564	15561	15064	15036	
816	15559	15563	15567	15563	15009	15007	
817	15557	15560	15563	15560	15059	15046	
818	15555	15561	15563	15557	15007	14984	
819	15560	15565	15561	15565	15040	15050	
820	15562	15569	15561	15557	15101	15089	
821	15554	15562	15563	15560	15073	15060	
822	15554	15564	15566	15564	15176	15189	
823	15561	15565	15565	15560	15195	15185	
824	15560	15560	15564	15562	15183	15194	
825	15550	15559	15560	15564	15281	15296	
826	15560	15571	15567	15558	15238	15217	
827	15559	15559	15565	15561	15247	15256	
828	15559	15564	15563	15563	15276	15263	
829	15556	15561	15560	15557	15200	15180	
830	15559	15562	15565	15561	15277	15287	
831	15560	15564	15563	15562	15255	15227	
832	15557	15562	15564	15557	15269	15271	
833	15556	15566	15566	15563	15362	15373	
834	15556	15561	15561	15562	15315	15288	
835	15557	15564	15563	15563	15414	15436	
836	15565	15562	15557	15562	15443	15435	
837	15554	15565	15561	15564	15430	15417	
838	15558	15560	15563	15560	15494	15506	
839	15563	15564	15564	15561	15459	15442	
840	15559	15561	15566	15558	15479	15477	
841	15561	15562	15563	15562	15476	15475	
842	15558	15565	15569	15561	15471	15455	
843	15556	15565	15563	15559	15443	15439	
844	15555	15564	15566	15560	15449	15450	
845	15558	15565	15565	15565	15453	15425	
846	15558	15564	15567	15562	15406	15409	
847	15562	15566	15565	15562	15482	15471	
848	15555	15568	15565	15560	15438	15415	
849	15565	15560	15570	15561	15452	15466	
850	15561	15559	15570	15560	15476	15442	
851	15558	15566	15563	15558	15395	15398	
852	15561	15564	15567	15563	15411	15406	
853	15559	15565	15560	15561	15315	15282	
854	15557	15564	15564	15564	15256	15263	
855	15556	15568	15566	15562	15248	15208	
856	15558	15565	15563	15567	15170	15150	
857	15561	15558	15564	15562	15182	15178	
858	15564	15563	15566	15563	15194	15165	
859	15557	15568	15570	15560	15206	15214	
860	15560	15564	15563	15561	15236	15225	
861	15563	15562	15569	15564	15242	15235	
862	15563	15568	15566	15559	15222	15214	
863	15557	15564	15565	15562	15187	15179	
864	15557	15565	15566	15557	15136	15121	
865	15557	15563	15562	15561	15057	15043	
866	15557	15565	15565	15562	15020	15023	
867	15563	15562	15569	15564	14997	14971	
868	15553	15567	15567	15561	14990	14992	
869	15558	15558	15559	15558	15001	14978	
870	15558	15562	15562	15560	15019	15010	
871	15561	15567	15561	15562	15031	15035	
872	15556	15560	15568	15563	15058	15026	
873	15558	15567	15568	15565	15052	15058	
874	15553	15561	15563	15564	15049	15032	
875	15563	15567	15564	15560	15088	15079	
876	15558	15565	15561	15563	15044	15043	
877	15561	15569	15565	15564	15100	15092	
878	15551	15561	15569	15557	15134	15127	
879	15562	15565	15562	15563	15097	15104	
880	15557	15566	15564	15566	15195	15192	
881	15555	15565	15564	15559	15148	15138	
882	15564	15567	15568	15562	15197	15210	
883	15555	15562	15562	15564	15229	15210	
884	15554	15563	15569	15563	15182	15184	
885	15560	15563	15565	15563	15292	15298	
886	15562	15568	15559	15564	15264	15242	
887	15556	15561	15566	15562	15320	15345	
888	15558	15566	15569	15561	15350	15333	
889	15556	15568	15567	15562	15308	15302	
890	15558	15567	15565	15559	15348	15358	
891	15552	15559	15566	15564	15296	15268	
892	15561	15566	15562	15560	15311	15306	
893	15563	15564	15561	15561	15315	15302	
894	15559	15565	15566	15560	15326	15318	
895	15559	15565	15561	15561	15414	15414	
896	15559	15563	15565	15563	15459	15447	
897	15557	15563	15562	15567	15532	15533	
898	15562	15562	15566	15558	15571	15574	
899	15554	15562	15568	15560	15587	15575	
900	15563	15565	15561	15562	15570	15551	
901	15557	15563	15562	15555	15561	15561	
902	15562	15569	15562	15561	15533	15510	
903	15560	15562	15566	15565	15478	15467	
904	15561	15563	15565	15561	15528	15523	
905	15560	15562	15564	15560	15509	15492	
906	15556	15560	15567	15559	15558	15564	
907	15565	15565	15566	15560	15587	15568	
908	15562	15566	15559	15565	15562	15552	
909	15557	15561	15559	15560	15602	15599	
910	15555	15566	15570	15562	15527	15503	
911	15560	15564	15561	15559	15494	15489	
912	15560	15564	15564	15563	15461	15451	
913	15560	15568	15568	15563	15386	15375	
914	15558	15568	15565	15563	15376	15369	
915	15563	15566	15566	15563	15334	15323	
916	15557	15563	15563	15559	15298	15282	
917	15560	15568	15564	15558	15274	15262	
918	15558	15558	15568	15558	15236	15222	
919	15561	15564	15565	15567	15218	15201	
920	15557	15564	15568	15562	15192	15187	
921	15561	15563	15565	15560	15181	15160	
922	15557	15566	15563	15559	15194	15182	
923	15558	15563	15571	15562	15186	15190	
924	15560	15570	15564	15563	15186	15173	
925	15559	15558	15565	15562	15153	15163	
926	15560	15563	15566	15565	15129	15108	
927	15557	15564	15566	15566	15096	15089	
928	15561	15564	15562	15564	15023	15007	
929	15556	15563	15562	15558	15001	14974	
930	15563	15565	15568	15561	14990	14984	
931	15556	15564	15564	15562	14999	14973	
932	15557	15561	15567	15560	15034	15029	
933	15558	15563	15560	15560	15016	15012	
934	15555	15560	15562	15560	15064	15051	
935	15556	15563	15570	15559	15077	15082	
936	15561	15563	15557	15566	15014	14986	
937	15559	15562	15565	15567	15051	15054	
938	15561	15561	15567	15564	15018	15001	
939	15559	15563	15560	15561	15013	15004	
940	15560	15561	15559	15565	15088	15086	
941	15561	15560	15567	15562	15105	15095	
942	15560	15565	15566	15563	15206	15227	
943	15560	15564	15565	15562	15254	15250	
944	15559	15561	15564	15561	15274	15279	
945	15558	15562	15566	15561	15290	15298	
946	15560	15566	15562	15562	15262	15241	
947	15558	15566	15567	15561	15214	15214	
948	15557	15560	15565	15560	15174	15155	
949	15561	15563	15563	15565	15169	15167	
950	15557	15562	15566	15560	15147	15143	
951	15560	15568	15565	15564	15187	15177	
952	15556	15562	15564	15559	15207	15213	
953	15558	15561	15565	15565	15217	15200	
954	15559	15563	15563	15567	15300	15288	
955	15555	15564	15563	15563	15249	15235	
956	15560	15564	15564	15559	15296	15280	
957	15558	15559	15564	15563	15326	15315	
958	15560	15566	15566	15561	15310	15304	
959	15556	15564	15567	15562	15412	15412	
960	15556	15562	15564	15562	15410	15402	
961	15558	15568	15566	15564	15495	15506	
962	15558	15565	15565	15559	15538	15532	
963	15557	15563	15563	15567	15521	15518	
964	15560	15559	15561	15560	15587	15580	
965	15558	15562	15566	15561	15522	15504	
966	15557	15569	15559	15560	15540	15532	
967	15564	15566	15564	15564	15523	15509	
968	15555	15565	15564	15564	15490	15500	
969	15556	15564	15562	15561	15521	15510	
970	15559	15569	15564	15567	15447	15442	
971	15557	15565	15565	15558	15454	15446	
972	15560	15562	15564	15561	15411	15398	
973	15558	15559	15562	15561	15319	15298	
974	15563	15563	15561	15564	15298	15281	
975	15558	15563	15568	15560	15224	15214	
976	15554	15566	15564	15562	15217	15200	
977	15557	15565	15565	15557	15238	15223	
978	15557	15560	15569	15559	15198	15186	
979	15556	15563	15559	15557	15276	15265	
980	15556	15562	15564	15563	15283	15283	
981	15558	15565	15561	15559	15260	15248	
982	15558	15562	15559	15559	15331	15330	
983	15561	15565	15563	15563	15246	15227	
984	15558	15559	15564	15561	15252	15246	
985	15558	15559	15562	15560	15261	15254	
986	15562	15566	15568	15557	15193	15176	
987	15553	15559	15570	15564	15260	15266	
988	15558	15567	15566	15560	15199	15173	
989	15556	15561	15566	15564	15175	15180	
990	15561	15569	15563	15562	15210	15193	
991	15558	15564	15565	15559	15107	15084	
992	15559	15562	15567	15559	15138	15137	
993	15558	15562	15565	15562	15111	15086	
994	15556	15567	15567	15566	15096	15094	
995	15561	15566	15562	15563	15149	15146	
996	15563	15562	15569	15565	15129	15117	
997	15555	15565	15568	15558	15147	15151	
998	15563	15564	15569	15563	15172	15175	
999	15558	15565	15564	15562	15148	15142	
1000	15554	15565	15562	15560	15127	15126	
1001	15559	15567	15569	15562	15131	15123	
1002	15560	15567	15562	15567	15118	15099	
1003	15554	15565	15559	15558	15162	15162	
1004	15559	15564	15565	15557	15205	15200	
1005	15558	15559	15562	15558	15233	15224	
1006	15562	15563	15560	15564	15338	15365	
1007	15561	15566	15563	15560	15347	15334	
1008	15558	15561	15563	15562	15365	15369	
1009	15558	15557	15563	15563	15392	15396	
1010	15559	15566	15566	15556	15318	15286	
1011	15557	15565	15567	15562	15337	15355	
1012	15556	15563	15565	15562	15322	15297	
1013	15557	15567	15562	15557	15291	15280	
1014	15558	15560	15563	15560	15371	15377	
1015	15556	15560	15564	15566	15334	15301	
1016	15554	15562	15565	15561	15392	15392	
1017	15555	15565	15561	15565	15434	15428	
1018	15556	15564	15560	15557	15367	15348	
1019	15557	15566	15561	15561	15431	15441	
1020	15559	15563	15566	15561	15393	15374	
1021	15558	15559	15564	15561	15376	15373	
1022	15559	15563	15562	15564	15407	15413	
1023	15558	15559	15568	15559	15351	15338	
1024	15558	15565	15562	15560	15394	15394	
1025	15557	15562	15569	15562	15387	15385	
1026	15562	15564	15563	15562	15372	15355	
1027	15562	15565	15568	15559	15420	15415	
1028	15558	15561	15561	15568	15393	15390	
1029	15561	15563	15563	15561	15405	15392	
1030	
1031	
